incident_num,category,longitude,latitude
176081435.0,VANDALISM,-122.4360014,37.78287155
160234432.0,NON-CRIMINAL,-122.4169922,37.78864422
160557472.0,LARCENY/THEFT,-122.41672340000002,37.79636801
160770204.0,PROSTITUTION,-122.400916,37.78545749
160873745.0,OTHER OFFENSES,-122.4275489,37.79526315
170118127.0,FRAUD,-122.43473759999999,37.79334707
160548249.0,OTHER OFFENSES,-122.41050929999999,37.78604322
170176119.0,ASSAULT,-122.41710800000001,37.71225618
170060120.0,LARCENY/THEFT,-122.41797539999999,37.77375094
160769978.0,LARCENY/THEFT,-122.41965829999998,37.76422056
160457509.0,OTHER OFFENSES,-122.4106134,37.7754268
160037628.0,LARCENY/THEFT,-122.46408740000001,37.73029229
166173111.0,LARCENY/THEFT,-122.4989265,37.77558698
170136696.0,NON-CRIMINAL,-122.4106997,37.78698819
160788837.0,LARCENY/THEFT,-122.4130497,37.77005279
160571676.0,NON-CRIMINAL,-122.40213020000002,37.72275543
160848027.0,LARCENY/THEFT,-122.40351399999999,37.75508649
176093850.0,LARCENY/THEFT,-122.4312069,37.78456812
160683055.0,NON-CRIMINAL,-122.41485530000001,37.70941164
160870393.0,WARRANTS,-122.43518770000001,37.76267028
166241514.0,LARCENY/THEFT,-122.51364209999998,37.77846922
160368075.0,NON-CRIMINAL,-122.47498470000001,37.76365557
166203445.0,LARCENY/THEFT,-122.40340479999999,37.77542071
160632654.0,SUSPICIOUS OCC,-122.41443319999999,37.78465763
166224413.0,LARCENY/THEFT,-122.39047849999999,37.73272088
160220431.0,VANDALISM,-122.47611210000001,37.73478012
160435602.0,MISSING PERSON,-122.413046,37.77386178
166279349.0,LARCENY/THEFT,-122.4339783,37.75089603
176016216.0,LARCENY/THEFT,-122.4336486,37.78795076
160787146.0,MISSING PERSON,-122.49290309999999,37.77496296
170112771.0,BURGLARY,-122.4044602,37.77443142
166272064.0,LARCENY/THEFT,-122.4450736,37.75991158
170329346.0,ASSAULT,-122.4135835,37.77704362
160843055.0,BURGLARY,-122.3907317,37.75392407
160103934.0,ASSAULT,-122.41967179999999,37.76505012
160889338.0,VEHICLE THEFT,-122.4199301,37.78682621
170226275.0,TRESPASS,-122.4676104,37.71961372
170210698.0,VANDALISM,-122.41790400000001,37.78516709
160597741.0,WARRANTS,-122.40816299999999,37.78053454
160942839.0,OTHER OFFENSES,-122.4616832,37.72518972
166191721.0,LARCENY/THEFT,-122.3902678,37.73935292
176104601.0,LARCENY/THEFT,-122.3958483,37.78132105
160716242.0,NON-CRIMINAL,-122.43456370000001,37.78415049
160107475.0,NON-CRIMINAL,-122.4348659,37.77728097
176033072.0,LARCENY/THEFT,-122.41925790000002,37.77514629
170212218.0,NON-CRIMINAL,-122.47792340000002,37.7823888
170167635.0,ROBBERY,-122.41742990000002,37.77853494
160672989.0,LARCENY/THEFT,-122.42404109999998,37.78624314
160920186.0,SECONDARY CODES,-122.4679753,37.71880011
170197723.0,OTHER OFFENSES,-122.47364409999999,37.71555367
160030791.0,DRUG/NARCOTIC,-122.390417,37.73559261
160132450.0,ROBBERY,-122.38984909999999,37.73047415
160195367.0,STOLEN PROPERTY,-122.4219947,37.77610655
160365695.0,OTHER OFFENSES,-122.43570109999999,37.71306476
170132622.0,OTHER OFFENSES,-122.44032620000002,37.79168063
176075080.0,VANDALISM,-122.4201308,37.76179029
166205065.0,LARCENY/THEFT,-122.4983904,37.76886153
161000804.0,ASSAULT,-122.39792040000002,37.79212562
160877167.0,LIQUOR LAWS,-122.4616202,37.78125976
160151585.0,MISSING PERSON,-122.415453,37.73083628
170150737.0,OTHER OFFENSES,-122.4143179,37.77994441
170260110.0,ASSAULT,-122.44436529999999,37.75707233
160423362.0,VANDALISM,-122.4781942,37.76256309
170050347.0,SUSPICIOUS OCC,-122.41794920000001,37.76972086
170201722.0,NON-CRIMINAL,-122.40704950000001,37.79833992
170135814.0,OTHER OFFENSES,-122.4124923,37.72797346
160871357.0,LARCENY/THEFT,-122.44532050000001,37.79928029999999
161044313.0,SUSPICIOUS OCC,-122.46488740000001,37.72635676
170060716.0,NON-CRIMINAL,-122.4020277,37.78624835
160629491.0,WARRANTS,-122.41222420000001,37.78207293
170190733.0,ASSAULT,-122.4003024,37.77779923
160704667.0,ASSAULT,-122.4208327,37.74799945
170078173.0,NON-CRIMINAL,-122.40784540000001,37.78509432
170252913.0,TRESPASS,-122.4142178,37.78325933
160835892.0,NON-CRIMINAL,-122.39266869999999,37.7666927
160948564.0,ROBBERY,-122.4278909,37.77189808
160450462.0,LARCENY/THEFT,-122.41481,37.78651941
166203746.0,LARCENY/THEFT,-122.41565370000001,37.77871965
160659943.0,OTHER OFFENSES,-122.4761644,37.75051083
170004952.0,LARCENY/THEFT,-122.40669059999999,37.78520719
160760540.0,WARRANTS,-122.4151278,37.77978707
160602657.0,ASSAULT,-122.40588229999999,37.72503044
161024600.0,LARCENY/THEFT,-122.41673370000001,37.79101066
170074353.0,LARCENY/THEFT,-122.49329709999999,37.77968624
160127495.0,"SEX OFFENSES, FORCIBLE",-122.3981821,37.76904329999999
160784459.0,VANDALISM,-122.40674380000002,37.77594882
166192218.0,LARCENY/THEFT,-122.40963640000001,37.79010771
166285738.0,LARCENY/THEFT,-122.42607959999998,37.76142678
166221209.0,LARCENY/THEFT,-122.4077808,37.78927342
161034552.0,VEHICLE THEFT,-122.438822,37.73566857
176080998.0,VANDALISM,-122.40080390000001,37.78644126
160532731.0,ROBBERY,-122.4652087,37.77261005
161018807.0,NON-CRIMINAL,-122.4003024,37.77779923
176031377.0,LARCENY/THEFT,-122.4086487,37.77731103
160491955.0,DRUNKENNESS,-122.42234690000001,37.74401462
160457587.0,NON-CRIMINAL,-122.40952990000001,37.76571844
160756436.0,ASSAULT,-122.39430449999999,37.78009053
160925584.0,BURGLARY,-122.43002040000002,37.80305081
160882809.0,LARCENY/THEFT,-122.41197949999999,37.78090397
160865275.0,ASSAULT,-122.414953,37.77650191
160121328.0,NON-CRIMINAL,-122.40634640000002,37.77916742
166294290.0,VANDALISM,-122.4764699,37.75702873
160625132.0,VANDALISM,-122.40819240000002,37.75285342
166224112.0,VANDALISM,-122.41231359999999,37.75100112
176085120.0,LARCENY/THEFT,-122.4447071,37.72493073
170147853.0,OTHER OFFENSES,-122.40449,37.76530309
166211379.0,LARCENY/THEFT,-122.4203074,37.78869895
160279648.0,OTHER OFFENSES,-122.4044318,37.80103729
160955650.0,LARCENY/THEFT,-122.4310287,37.76586724
160990612.0,NON-CRIMINAL,-122.42880900000002,37.79314674
170178983.0,SECONDARY CODES,-122.4435846,37.77419792
160645099.0,LARCENY/THEFT,-122.36556540000001,37.809670700000005
170292254.0,ASSAULT,-122.4158851,37.78351606
160423594.0,VANDALISM,-122.4110231,37.80116964
176024134.0,LARCENY/THEFT,-122.42768229999999,37.7683148
160123192.0,MISSING PERSON,-122.4659149,37.75936321
160122053.0,OTHER OFFENSES,-122.4154355,37.80634189
160987675.0,LARCENY/THEFT,-122.3873331,37.730129299999994
160806928.0,LARCENY/THEFT,-122.38951759999999,37.77246824
160634127.0,LARCENY/THEFT,-122.4186949,37.74824538
170287421.0,OTHER OFFENSES,-122.3939682,37.786136
160645798.0,ASSAULT,-122.4236195,37.77171572
160788837.0,OTHER OFFENSES,-122.4130497,37.77005279
170077216.0,ASSAULT,-122.432143,37.72742693
160467401.0,SECONDARY CODES,-122.4598456,37.78694466
166014010.0,LARCENY/THEFT,-122.44607690000001,37.70955741
166197111.0,LARCENY/THEFT,-122.4107742,37.80843502
160991319.0,NON-CRIMINAL,-122.4217477,37.76274366
170182934.0,BURGLARY,-122.40377590000001,37.728240500000005
166241116.0,VANDALISM,-122.38388789999999,37.73714797
170089750.0,OTHER OFFENSES,-122.4621413,37.78110989
161003870.0,ASSAULT,-122.41829609999999,37.75142849
160057836.0,ASSAULT,-122.4013781,37.78926393
166285603.0,VANDALISM,-122.46311680000001,37.72271287
170249982.0,MISSING PERSON,-122.413046,37.77386178
170016311.0,LARCENY/THEFT,-122.42643159999999,37.77763398
160077351.0,BURGLARY,-122.4403331,37.71956636
170290690.0,WARRANTS,-122.40271259999999,37.78325965
170278135.0,OTHER OFFENSES,-122.47489920000001,37.72699053
160050272.0,FORGERY/COUNTERFEITING,-122.41335420000001,37.7690748
179000094.0,WEAPON LAWS,-122.40268770000002,37.76607541
160031501.0,LARCENY/THEFT,-122.416343,37.78244651
170316490.0,ROBBERY,-122.4513127,37.7224527
160436741.0,VANDALISM,-122.4200102,37.77010993
170310016.0,BURGLARY,-122.44368610000001,37.79981546
160248057.0,ASSAULT,-122.41254620000001,37.76612598
166129465.0,LARCENY/THEFT,-122.39526550000001,37.72322224
160757923.0,BURGLARY,-122.42577890000001,37.78231924
170132315.0,LARCENY/THEFT,-122.408231,37.78735949
160726865.0,ASSAULT,-122.4151737,37.75244076
160711076.0,SUSPICIOUS OCC,-122.4367804,37.77411288
160759242.0,WEAPON LAWS,-122.4121926,37.78160457
160825780.0,MISSING PERSON,-122.4172733,37.78614939
160809574.0,MISSING PERSON,-122.42815120000002,37.78153255
176018002.0,LARCENY/THEFT,-122.4119183,37.76099836
160605786.0,OTHER OFFENSES,-122.4107742,37.80843502
160431757.0,LARCENY/THEFT,-122.3963054,37.793257200000006
160965104.0,ASSAULT,-122.39453770000001,37.73469239
160426805.0,OTHER OFFENSES,-122.42605049999999,37.75505046
160439767.0,NON-CRIMINAL,-122.4330842,37.78514992
170172719.0,LARCENY/THEFT,-122.40571429999999,37.76653367
166179874.0,VANDALISM,-122.42811440000001,37.72784518
160646752.0,VEHICLE THEFT,-122.39774440000001,37.72993469
160483974.0,LARCENY/THEFT,-122.4173892,37.79941267
160258686.0,VANDALISM,-122.37271240000001,37.72811177
160289891.0,SUSPICIOUS OCC,-122.5008017,37.77934759
160222772.0,OTHER OFFENSES,-122.4125153,37.78047775
160606712.0,WARRANTS,-122.41405630000001,37.78279311
160999078.0,OTHER OFFENSES,-122.43701090000002,37.72483967
160849536.0,"SEX OFFENSES, FORCIBLE",-122.3956354,37.75356457
166265978.0,LARCENY/THEFT,-122.5027152,37.75961238
160180794.0,BURGLARY,-122.47304540000002,37.75994742
176054909.0,NON-CRIMINAL,-122.3978496,37.77931171
160075593.0,LARCENY/THEFT,-122.4085125,37.75128357
160238092.0,VANDALISM,-122.42963359999999,37.7627652
170245736.0,WARRANTS,-122.43291129999999,37.72717873
160525952.0,NON-CRIMINAL,-122.4378936,37.80060753
170307405.0,ASSAULT,-122.3912384,37.78125327
160127906.0,NON-CRIMINAL,-122.43518770000001,37.76267028
170309097.0,LARCENY/THEFT,-122.4471868,37.75976818
160408580.0,VANDALISM,-122.42142790000001,37.77755845
170313656.0,LARCENY/THEFT,-122.478298,37.77278428
160010737.0,NON-CRIMINAL,-122.3829196,37.73641225
160028893.0,SUSPICIOUS OCC,-122.4080683,37.78399168
160527265.0,TRESPASS,-122.40273970000001,37.77088424
170211373.0,OTHER OFFENSES,-122.41197949999999,37.78090397
160784744.0,LARCENY/THEFT,-122.46498740000001,37.72619063
160497947.0,BURGLARY,-122.4353847,37.80524064
176034860.0,LARCENY/THEFT,-122.3988332,37.76565739
170234171.0,NON-CRIMINAL,-122.4321162,37.78003044
166298537.0,LARCENY/THEFT,-122.38943490000001,37.75914331
160089055.0,WEAPON LAWS,-122.4209065,37.78336018
176057834.0,LARCENY/THEFT,-122.42658940000001,37.76841217
166078442.0,NON-CRIMINAL,-122.40820169999999,37.78688491
170123483.0,OTHER OFFENSES,-122.41161509999998,37.78316141
166294212.0,LARCENY/THEFT,-122.42522109999999,37.80556003
170320639.0,LARCENY/THEFT,-122.4157442,37.741829100000004
170061128.0,SUSPICIOUS OCC,-122.46305149999999,37.71435914
160218975.0,SUSPICIOUS OCC,-122.40999939999999,37.79188234
160935351.0,VEHICLE THEFT,-122.40641210000001,37.78025246
160531125.0,NON-CRIMINAL,-122.41443319999999,37.78465763
161027369.0,WARRANTS,-122.4092341,37.78813144
160997787.0,ROBBERY,-122.3988357,37.7525101
160540853.0,LARCENY/THEFT,-122.412624,37.78811435
160954709.0,DRUG/NARCOTIC,-122.40697759999999,37.7899181
170241182.0,BURGLARY,-122.41109080000001,37.78896418
161058728.0,VEHICLE THEFT,-122.41393459999999,37.79888645
166272133.0,LARCENY/THEFT,-122.42607959999998,37.76142678
160268419.0,SUSPICIOUS OCC,-122.41638970000001,37.76524912
160055040.0,NON-CRIMINAL,-122.4322818,37.76428920000001
170220302.0,ASSAULT,-122.46938659999999,37.76295021
160916016.0,VANDALISM,-122.4219709,37.74237522
160119492.0,SUSPICIOUS OCC,-122.4125736,37.78346872
160728974.0,SECONDARY CODES,-122.3862861,37.73234559
170093654.0,WEAPON LAWS,-122.43251540000001,37.78234964
160132701.0,ASSAULT,-122.41714479999999,37.71215029
160134707.0,OTHER OFFENSES,-122.4154488,37.77829352
160413783.0,ROBBERY,-122.4439879,37.72397891
160148479.0,LARCENY/THEFT,-122.378226,37.73129415
166132678.0,LARCENY/THEFT,-122.4027395,37.78688003
170184504.0,DRUG/NARCOTIC,-122.48289869999999,37.75395503
170041324.0,ROBBERY,-122.4190527,37.75863241
176031850.0,VANDALISM,-122.3936227,37.78307912
170314808.0,SECONDARY CODES,-122.46254270000001,37.71117121
160842853.0,ASSAULT,-122.42057109999999,37.78573311
176059238.0,LARCENY/THEFT,-122.3972423,37.71019835
160934422.0,OTHER OFFENSES,-122.44955690000002,37.72295982
166066077.0,LARCENY/THEFT,-122.4221395,37.78941076
160634105.0,ROBBERY,-122.43869509999999,37.71969203
161031213.0,OTHER OFFENSES,-122.41462890000001,37.79366636
169005731.0,DRUG/NARCOTIC,-122.4752222,37.72105715
160305447.0,OTHER OFFENSES,-122.39651609999999,37.75231122
170321364.0,MISSING PERSON,-122.4125153,37.78047775
160864261.0,OTHER OFFENSES,-122.4111419,37.78507362
170040768.0,ASSAULT,-122.41360929999999,37.78469691
170068180.0,OTHER OFFENSES,-122.39748090000002,37.71883544
160666001.0,WARRANTS,-122.40753829999998,37.76578275
160351393.0,OTHER OFFENSES,-122.4215817,37.76170072
170023811.0,VEHICLE THEFT,-122.4413277,37.77598749
160629582.0,LARCENY/THEFT,-122.5078872,37.77240547
170052490.0,BURGLARY,-122.41935020000001,37.76101609
160772868.0,BAD CHECKS,-122.4809115,37.72183654
160706271.0,MISSING PERSON,-122.41829609999999,37.75142849
160569217.0,SECONDARY CODES,-122.41198759999999,37.78502266
160129576.0,ASSAULT,-122.3935733,37.72697977
160026762.0,VANDALISM,-122.37917639999999,37.72823215
160360811.0,LARCENY/THEFT,-122.4181111,37.80702
160152072.0,VANDALISM,-122.4079591,37.802504799999994
160214688.0,OTHER OFFENSES,-122.4708433,37.78357363
160151290.0,SUSPICIOUS OCC,-122.417635,37.80457699
160449142.0,SUSPICIOUS OCC,-122.44133810000001,37.72997007
160177440.0,WARRANTS,-122.4021095,37.72403765
160309712.0,SECONDARY CODES,-122.41819740000001,37.76832632
160109528.0,BURGLARY,-122.44358999999999,37.78718694
170269811.0,BURGLARY,-122.42854990000001,37.77515802
170161615.0,STOLEN PROPERTY,-122.41197949999999,37.78090397
166031882.0,NON-CRIMINAL,-122.4849351,37.77007733
166212189.0,LARCENY/THEFT,-122.40054280000001,37.79307904
170037743.0,NON-CRIMINAL,-122.4039794,37.77987474
166179761.0,VANDALISM,-122.45051229999999,37.75204684
160302261.0,ROBBERY,-122.4137713,37.74930458
160241891.0,BURGLARY,-122.39763700000002,37.775597999999995
160646928.0,ASSAULT,-122.4124143,37.783003799999996
170196145.0,EMBEZZLEMENT,-122.406521,37.78506294
160506043.0,SUSPICIOUS OCC,-122.4662047,37.77254054
166137117.0,LARCENY/THEFT,-122.3996176,37.78079066
170022465.0,VANDALISM,-122.4317014,37.76432343
160113325.0,WARRANTS,-122.4151278,37.77978707
166233997.0,VANDALISM,-122.4090334,37.76054216
160368360.0,DRUG/NARCOTIC,-122.4165835,37.77865915
160584055.0,NON-CRIMINAL,-122.4344469,37.76086707
160041710.0,LARCENY/THEFT,-122.47945530000001,37.74293946
170248473.0,LARCENY/THEFT,-122.4335318,37.78772588
166146873.0,LARCENY/THEFT,-122.40539550000001,37.78351007
166227473.0,LARCENY/THEFT,-122.44186599999999,37.77830036
160631446.0,NON-CRIMINAL,-122.4121926,37.78160457
166108378.0,NON-CRIMINAL,-122.3978145,37.78213725
160739846.0,BURGLARY,-122.40529280000001,37.77832579
166273915.0,LARCENY/THEFT,-122.4278267,37.80088516
166054969.0,LARCENY/THEFT,-122.49206799999999,37.71436155
160596737.0,OTHER OFFENSES,-122.4863345,37.77246938
160310082.0,NON-CRIMINAL,-122.4108456,37.79231587
160368592.0,LARCENY/THEFT,-122.47819550000001,37.76867464
160743267.0,DRUG/NARCOTIC,-122.40697759999999,37.7899181
170136420.0,NON-CRIMINAL,-122.41493349999999,37.79125515
160372747.0,NON-CRIMINAL,-122.387178,37.74615697
170014086.0,LARCENY/THEFT,-122.43782279999999,37.77452165
160140011.0,OTHER OFFENSES,-122.4469442,37.73238996
170104035.0,NON-CRIMINAL,-122.40790249999999,37.78425318
170233270.0,NON-CRIMINAL,-122.4174486,37.80801225
170320087.0,OTHER OFFENSES,-122.41265190000001,37.77951317
170025550.0,NON-CRIMINAL,-122.3964065,37.76130088
160094537.0,ROBBERY,-122.4358105,37.75762218
170200821.0,NON-CRIMINAL,-122.48496499999999,37.721286799999994
160452468.0,OTHER OFFENSES,-122.40340479999999,37.77542071
166243190.0,LARCENY/THEFT,-122.4180281,37.78988129
170208994.0,ASSAULT,-122.40340479999999,37.77542071
160520394.0,VANDALISM,-122.40003999999999,37.79920564
160318616.0,ASSAULT,-122.43109809999999,37.77961714
160330171.0,LARCENY/THEFT,-122.4156428,37.80776249
160564041.0,FRAUD,-122.4216334,37.73579618
160629877.0,ROBBERY,-122.4034341,37.78764305
170064592.0,ASSAULT,-122.40340479999999,37.77542071
166035185.0,LARCENY/THEFT,-122.47337069999999,37.75494293
160360059.0,FORGERY/COUNTERFEITING,-122.4154488,37.77829352
160937959.0,LARCENY/THEFT,-122.4051988,37.805246999999994
170053501.0,NON-CRIMINAL,-122.4382935,37.78209811
160266388.0,NON-CRIMINAL,-122.41471429999999,37.77623104
160580558.0,VANDALISM,-122.41298429999999,37.75175079
160304320.0,LARCENY/THEFT,-122.40901699999999,37.79948807
160198026.0,OTHER OFFENSES,-122.48072549999999,37.78312342
160461958.0,LARCENY/THEFT,-122.4390719,37.75874938
161020288.0,NON-CRIMINAL,-122.47059579999998,37.748868
170291745.0,ASSAULT,-122.42918519999999,37.70923838
170048944.0,FRAUD,-122.4804521,37.78027905
161034132.0,DISORDERLY CONDUCT,-122.4101352,37.78418891
160222863.0,ASSAULT,-122.4202835,37.79660266
160028956.0,OTHER OFFENSES,-122.4022833,37.71671124
160259054.0,WARRANTS,-122.40653909999999,37.75648641
160312248.0,ASSAULT,-122.4166328,37.79522355
176009261.0,LARCENY/THEFT,-122.4080525,37.78156683
161044874.0,OTHER OFFENSES,-122.4290582,37.73952888
160216797.0,DRUG/NARCOTIC,-122.42069070000001,37.79896889
160320304.0,BURGLARY,-122.4014044,37.79999517
170013351.0,BURGLARY,-122.40989099999999,37.77926073
161037794.0,LARCENY/THEFT,-122.4038915,37.79871532
160223413.0,OTHER OFFENSES,-122.4745775,37.72862542
160182091.0,OTHER OFFENSES,-122.45116399999999,37.74556401
170305528.0,ASSAULT,-122.3998284,37.71665225
160539925.0,LARCENY/THEFT,-122.4126221,37.78441698
170110258.0,VANDALISM,-122.4075483,37.7987909
160276569.0,TRESPASS,-122.40285149999998,37.8003307
160500073.0,LARCENY/THEFT,-122.44467549999999,37.76127243
170307734.0,LARCENY/THEFT,-122.496761,37.785962
160419468.0,NON-CRIMINAL,-122.4011919,37.76164282
161033792.0,ASSAULT,-122.3876087,37.73296587
166292222.0,VANDALISM,-122.4083039,37.76312234
160197476.0,NON-CRIMINAL,-122.40842109999998,37.78356994
160343431.0,VEHICLE THEFT,-122.4081652,37.80492205
160422314.0,WARRANTS,-122.4205568,37.71089458
160443304.0,MISSING PERSON,-122.42963909999999,37.80116687
160894951.0,OTHER OFFENSES,-122.42724240000001,37.76141181
160373444.0,NON-CRIMINAL,-122.425963,37.77070812
160731836.0,LARCENY/THEFT,-122.4616202,37.78125976
170130626.0,SUSPICIOUS OCC,-122.4131631,37.77499264
170281871.0,STOLEN PROPERTY,-122.4083686,37.78077843
160635294.0,VANDALISM,-122.4154642,37.75481431
160365388.0,OTHER OFFENSES,-122.41197949999999,37.78090397
170218294.0,FRAUD,-122.42279099999999,37.7935232
170142734.0,OTHER OFFENSES,-122.43116189999999,37.75543332
176090624.0,LARCENY/THEFT,-122.39046909999999,37.77200136
160244033.0,OTHER OFFENSES,-122.40715320000001,37.79849089
160785861.0,OTHER OFFENSES,-122.44886880000001,37.73232733
170191048.0,ROBBERY,-122.4124143,37.783003799999996
170031024.0,LARCENY/THEFT,-122.41853400000001,37.80499774
166179056.0,NON-CRIMINAL,-122.4662047,37.77254054
160671997.0,LARCENY/THEFT,-122.4088993,37.80716206
160144160.0,MISSING PERSON,-122.3944898,37.7347974
160649057.0,MISSING PERSON,-122.43898899999999,37.72403845
160029512.0,VANDALISM,-122.38293290000001,37.73973302
160455804.0,ASSAULT,-122.4307696,37.78634776
160453933.0,ASSAULT,-122.3988274,37.73507488
160770599.0,SUSPICIOUS OCC,-122.4097939,37.77918239
166237165.0,LARCENY/THEFT,-122.5109259,37.77043172
160941223.0,NON-CRIMINAL,-122.3977416,37.76507287
170020629.0,LARCENY/THEFT,-122.4097084,37.78282765
170215648.0,VEHICLE THEFT,-122.443597,37.78264353
170129839.0,LARCENY/THEFT,-122.43884009999998,37.74445916
160516406.0,NON-CRIMINAL,-122.40307,37.78526863
160916163.0,OTHER OFFENSES,-122.4165355,37.76604061
160624560.0,SUSPICIOUS OCC,-122.44855079999999,37.76931356
160600071.0,LARCENY/THEFT,-122.41951570000002,37.76342923
160524380.0,SUSPICIOUS OCC,-122.4178034,37.76840431
160424508.0,LARCENY/THEFT,-122.40486159999999,37.75314684
160655662.0,OTHER OFFENSES,-122.42840100000001,37.76249298
166187178.0,LARCENY/THEFT,-122.40340479999999,37.77542071
160422433.0,BURGLARY,-122.4850476,37.75290956
161002800.0,LARCENY/THEFT,-122.4350413,37.72425605
160403239.0,NON-CRIMINAL,-122.42795120000001,37.73817189
166218563.0,LARCENY/THEFT,-122.4179993,37.78564075
170322629.0,SUSPICIOUS OCC,-122.42815120000002,37.78153255
166170355.0,VANDALISM,-122.4995905,37.77652904
160160837.0,OTHER OFFENSES,-122.4141466,37.77824001
170035747.0,ASSAULT,-122.39313100000001,37.73624972
160053715.0,FRAUD,-122.43836770000001,37.77779481
160909685.0,VANDALISM,-122.42783899999999,37.73469507
160174446.0,VANDALISM,-122.3903443,37.7868664
170092907.0,TRESPASS,-122.4156425,37.77883232
160412832.0,LARCENY/THEFT,-122.4076335,37.78418935
160044526.0,NON-CRIMINAL,-122.4321162,37.78003044
160329328.0,VEHICLE THEFT,-122.3959976,37.71994692
170296024.0,FRAUD,-122.3827051,37.73588581
160487766.0,WARRANTS,-122.40816299999999,37.78053454
160984693.0,NON-CRIMINAL,-122.45433009999999,37.76815301
170026473.0,OTHER OFFENSES,-122.42397620000001,37.79016093
160476082.0,SUSPICIOUS OCC,-122.3919855,37.78802038
160226821.0,OTHER OFFENSES,-122.4919568,37.77687667
160523188.0,NON-CRIMINAL,-122.4065923,37.78756729999999
160365429.0,BURGLARY,-122.40740690000001,37.76512698
166179476.0,LARCENY/THEFT,-122.42799120000001,37.78495312
166167910.0,VANDALISM,-122.4637633,37.76593146
160963421.0,SECONDARY CODES,-122.3784942,37.73040968
170180922.0,OTHER OFFENSES,-122.4073545,37.79179264
160599929.0,OTHER OFFENSES,-122.41282659999999,37.77281156
160596486.0,NON-CRIMINAL,-122.43552150000001,37.80522329
176073636.0,LARCENY/THEFT,-122.42761229999999,37.75286668
170286495.0,OTHER OFFENSES,-122.39786470000001,37.76637017
160523354.0,STOLEN PROPERTY,-122.4419547,37.73197328
160250604.0,LARCENY/THEFT,-122.4330571,37.77703797
160520322.0,VANDALISM,-122.4139182,37.79046197
160822463.0,ASSAULT,-122.4078053,37.78370684
170265819.0,ROBBERY,-122.4280517,37.75808998
166047920.0,LARCENY/THEFT,-122.3880074,37.78710272
160111909.0,BURGLARY,-122.4056834,37.71087446
160912600.0,"SEX OFFENSES, FORCIBLE",-122.42896950000001,37.7856179
170257167.0,LARCENY/THEFT,-122.39829750000001,37.72661212
170046142.0,OTHER OFFENSES,-122.44607490000001,37.76418588
170109734.0,VANDALISM,-122.40502079999999,37.7880208
160985895.0,OTHER OFFENSES,-122.3885594,37.76049292
160171890.0,LARCENY/THEFT,-122.40665870000001,37.78827453
170166762.0,NON-CRIMINAL,-122.41133959999999,37.78127074
160725447.0,NON-CRIMINAL,-122.40340479999999,37.77542071
160449681.0,OTHER OFFENSES,-122.41771029999998,37.78423629
160904390.0,VANDALISM,-122.4447071,37.72493073
160850486.0,SUSPICIOUS OCC,-122.439976,37.78992061
166059179.0,NON-CRIMINAL,-122.42069140000001,37.78148325
160777943.0,NON-CRIMINAL,-122.39993329999999,37.73808422
176061926.0,LARCENY/THEFT,-122.45242820000001,37.72571725
160708540.0,OTHER OFFENSES,-122.43280590000002,37.77516001
166233583.0,LARCENY/THEFT,-122.3873163,37.75800217
160012084.0,OTHER OFFENSES,-122.3900272,37.77629979
170132393.0,VEHICLE THEFT,-122.45441480000001,37.742535100000005
160903574.0,ASSAULT,-122.40340479999999,37.77542071
160503798.0,SUSPICIOUS OCC,-122.40232150000001,37.78203871
160531636.0,OTHER OFFENSES,-122.4570827,37.71913212
160800271.0,NON-CRIMINAL,-122.494518,37.7805919
170113412.0,SUSPICIOUS OCC,-122.43699240000001,37.71457736
160227669.0,LARCENY/THEFT,-122.40388459999998,37.79406251
160807437.0,OTHER OFFENSES,-122.43001869999999,37.76683052
160780601.0,NON-CRIMINAL,-122.43320600000001,37.76462299
160814943.0,ASSAULT,-122.41829609999999,37.75142849
160731002.0,LARCENY/THEFT,-122.41880959999999,37.78123526
160778258.0,ASSAULT,-122.40653909999999,37.75648641
161003290.0,NON-CRIMINAL,-122.41572169999999,37.78306799
160733597.0,LARCENY/THEFT,-122.406521,37.78506294
160557654.0,ASSAULT,-122.4616037,37.78101778
170016571.0,VANDALISM,-122.4071493,37.80642673
160196280.0,VANDALISM,-122.4390659,37.74427748
160789590.0,NON-CRIMINAL,-122.4409239,37.77363511
176088710.0,VANDALISM,-122.4066827,37.76647561
160161114.0,BURGLARY,-122.4194826,37.76663921
160919571.0,LARCENY/THEFT,-122.4175047,37.77654004
160712331.0,ASSAULT,-122.38886670000001,37.71644768
176061443.0,VANDALISM,-122.4136764,37.79338
160809552.0,VANDALISM,-122.4208327,37.74799945
160276650.0,WARRANTS,-122.4143179,37.77994441
170020657.0,LARCENY/THEFT,-122.4068443,37.73940125
170257907.0,OTHER OFFENSES,-122.40105590000002,37.7985811
161038930.0,NON-CRIMINAL,-122.4472499,37.71060076
160302766.0,NON-CRIMINAL,-122.406521,37.78506294
170163166.0,LARCENY/THEFT,-122.42018,37.80478965
161061129.0,LARCENY/THEFT,-122.4154355,37.80634189
170038246.0,ROBBERY,-122.38242530000001,37.73503851
160211292.0,NON-CRIMINAL,-122.41405630000001,37.78279311
160605952.0,WARRANTS,-122.4372626,37.78080163
176095759.0,LARCENY/THEFT,-122.407321,37.76843849
166014725.0,LARCENY/THEFT,-122.4775493,37.75419325
161034596.0,VANDALISM,-122.3873746,37.74094655
176015428.0,LARCENY/THEFT,-122.4064294,37.80713681
